sentiment,text
0.0,Không phủ _ nhận các dòng card thế _ hệ mới đang hướng đến việc nâng cao trải _ nghiệm với độ _ phân _ giải K và VR tuy _ nhiên đôi _ lúc chỉ cần max setting ở FullHD là đủ để các game thủ ấm lòng Và đó là lý _ do mà dòng card GTX x rất được ưa _ chuộng bởi sự phối _ hợp hoàn _ hảo giữa sức _ mạnh và giá _ cả Và liệu phiên _ bản mới nhất GTX  có đạt được kỳ _ vọng này hay không Mình sẽ cùng bạn tìm câu trả _ lời qua GIGABYTE  G GAMING một trong những phiên _ bản custom của GTX  đang được bán rất rộng _ rãi tại thị _ trường Việt _ Nam_Thông _ tin về GTX  GTX  là dòng card thứ  thuộc thế _ hệ GeForce  của Nvidia_Nếu _ như người anh _ em GTX  và  hướng tới phân khúc hiệu _ năng cao _ giá đắt _ đỏ GTX  tiếp _ tục_truyền __thống của các dòng card GTX x là chăm _ sóc cho các bạn game thủ với sức _ mạnh vừa _ phải mà giá lại cực _ kỳ phải _ chăng ít _ nhất_là so với các dòng x  x Điểm tuyệt _ vời đó chính là với GeForce  series Nvidia đã có bước _ nhảy _ vọt về hiệu _ năng cho tất _ cả các dòng card của mình Và GTX  cũng không phải là ngoại _ lệ đặc _ biệt là với những phiên _ bản custom như GIGABYTE _ GTX  G GAMING thì hiệu _ năng thậm _ chí còn được đẩy cao hơn cả mức mặc _ định của nhà _ sản _ xuất Thông _ số kỹ _ thuật Tên sản _ phẩm GIGABYTE _ GTX  G GAMING Chip đồ _ hoạ GeForce_GTX  Pascal_Tiến _ trình sản _ xuất  nm FinFET_Số _ nhân CUDA  Xung nhịp  MHz_OC  MHz_Gaming_Xung nhịp Boost  MHz_OC  MHz_Gaming_Bộ _ nhớ  GB _ GDDR   GHz_Giao _ tiếp bộ _ nhớ  bit Số cổng kết _ nối  DVI D  HDMI  b  DisplayPort   Kích _ thước  x  x  Bộ nguồn đề _ xuất  W  đầu cấp nguồn  pin Giá bán tại Việt _ Nam   triệu đồng Phiên _ bản mình đánh _ giá trong bài viết này là GIGABYTE _ GTX  G GAMING Kể từ năm _ ngoái khi giới _ thiệu series XTREME _ GAMING G GAMING tuy không còn là dòng cao _ cấp nhất của hãng linh _ kiện Đài _ Loan tuy _ nhiên nó vẫn thuộc phân khúc cao _ cấp Do dó bạn có _ thể thấy rằng giá của sản _ phẩm này là ở mức   triệu cao hơn một _ chút so với mặt _ bằng chung  triệu Thiết _ kế đơn _ giản nối _ tiếp phong _ cách G Khi nói về thiết _ kế series G của GIGABYTE được biết đến với sự đơn _ giản nhưng lịch _ lãm trong thiết _ kế Và phiên _ bản lần này cũng không phải là ngoại _ lệ với mặt _ nạ sử _ dụng tông màu đen làm chủ _ đạo với các chi _ tiết in chìm _ nổi khá sang chảnh nhưng phải nhìn kỹ mới thấy Ngoài _ ra cũng giống như phiên _ bản G GAMING của   hãng thiết _ kế  chi _ tiết màu cam nổi _ bật khá giống hình tia chớp Ở những dòng cao _ cấp xài tản WindForce X  tia chớp này xếp thành _ hình chữ X khá giống biển tượng của XTREME Series_Còn ở WindForce  X vị _ trí của nó làm chúng _ ta có cảm _ tưởng như  cánh _ quạt đang xé gió vậy Là dòng card tầm trung do _ đó GIGABYTE chỉ trang _ bị cho GTX  G GAMING hệ __thống tản nhiệt WindForce X với  cánh _ quạt Có _ lẽ do đã quá quen với kiển thiết _ kế WindForce X ở các dòng cao _ cấp cá _ nhân mình thấy nó hơi bị mất cân _ đối một _ tí Tuy _ nhiên cũng cần phải nhắc lại rằng đây là dòng card tầm trung bởi _ vậy cũng không đòi _ hỏi hệ __thống tản nhiệt khủng như những phiên _ bản cao _ cấp Tản khủng thì dĩ _ nhiên ai cũng khoái nhưng nếu bớt hoành mà hiệu _ năng vẫn đủ dùng mà giá mềm xuống thì cũng không ảnh _ hưởng đến hoà _ bình_thiên _ hạ Có _ chăng là giúp bạn dễ _ thở hơn khi sắm mà thôi Cánh _ quạt thiết _ kế theo dạng đặc _ trưng của WindForce lá quạt uốn cong với các vân giúp tăng lượng gió và giảm độ ồn Nhìn từ bên hông chúng _ ta có _ thể nhận thấy là tuy vẫn chiếm  slot nhưng khối tản nhiệt của GIGABYTE _ GTX  G GAMING mỏng hơn kha _ khá so với phiên _ bản GTX   Nó cũng chỉ sử _ dụng  ống đồng dẫn _ nhiệt thay _ vì  so với bản WindForce X Dĩ _ nhiên hiệu _ năng tổng _ thể sẽ không tốt bằng nhưng về cơ _ bản chúng _ ta cũng không cần Trong quá _ trình hoạt _ động hệ __thống tản nhiệt của GTX  G hoạt _ động rất tốt Chi _ tiết thì bạn có _ thể xem ở phần đánh _ giá hiệu _ năng bên dưới GTX  G GAMING cũng được trang _ bị ốp lưng Nếu mình nhớ không nhầm thì năm _ ngoái trừ dòng XTREME không có dòng card tầm trung nào của GIGABYTE có ốp lưng cả Năm nay thì ngay cả G cũng có nói _ chung là giúp cho card trở _ nên ngầu hơn bảo _ vệ được các linh _ kiện phía sau bo _ mạch Ngoài _ ra thì ốp cũng sẽ cho _ phép giữa card thẳng tránh bị cong bo _ mạch cho tản quá nặng Tuy _ nhiên mình thấy rằng khối tản nhiệt của dòng này cũng tương _ đối nhẹ nên cũng không quan _ trọng lắm Xu _ hướng đèn RGB tiếp _ tục tái _ xuất ở dòng card tầm trung với logo GIGABYTE và đèn FAN _ STOP Cả  đều là đèn LED _ RGB tức _ là bạn có _ thể thoải _ mái dùng phần _ mềm XTREME của GIGABYTE để điều _ chỉnh màu _ sắc cũng _ như cách phát sáng theo ý mình Dòng card này khi nhiệt _ độ không quá  thì quạt sẽ không quay để giảm độ ồn và tăng tuổi _ thọ của quạt Khi đó thì đèn FAN _ STOP sẽ sáng để báo _ hiệu cho bạn biết Ở phiên _ bản custom này GIGABYTE trang _ bị cho dòng card của mình  cổng cấp nguồn  pin thay _ vì  pin như phiên _ bản tiêu _ chuẩn Như _ vậy trên lý _ thuyết chiếc card này có _ thể rút đến W điện _ năng so với W của bản Founders _ Edition giúp nó có khả _ năng ép xung tốt hơn Riêng chiếc mà mình thử _ nghiệm trong bài viết này xung nhịp của nó có _ thể lên gần  MHz hơn  MHz so với mặc _ định mà chỉ sử _ dụng khoảng  định _ mức điện _ năng bạn vẫn có _ thể tăng lên nếu muốn Một điểm cần lưu _ ý là năm GTX  năm nay không hỗ _ trợ chạy SLI nhiều card vì _ vậy bạn sẽ thấy sự vắng _ mặt của chân cắm SLI Sự _ thật là hiệu _ năng của dòng card GTX  năm nay đã được đẩy lên rất nhiều vì _ vậy mình cũng không ngạc _ nhiên lắm về quyết _ định này của Nvidia_Cũng _ như mọi _ khi GIGABYTE _ GTX  G GAMING vẫn sử _ dụng kết _ nối PCI Express   X Mặc _ định thì khe này sẽ cung _ cấp tối _ đa W điện _ năng cho card phần còn lại thì sẽ do cổng cấp nguồn phụ  pin tối _ đa W đảm _ nhiệm GIGABYTE _ GTX  G GAMING được trang _ bị  cổng DisplayPort    HDMI   và  DVI D Đây là thiết _ lập tiêu _ chuẩn của GeForce  series đủ đáp _ ứng tốt nhu _ cầu của tất _ cả các game thủ hiện _ nay Hiệu _ năng đáng nể trong phân khúc tầm trung Cấu _ hình thử _ nghiệm Để đánh _ giá hiệu _ năng của GIGABYTE _ GTX  G GAMING mình sử _ dụng  bộ _ máy với cấu _ hình_như sau Bộ  CPU Core i  K Ivy _ Bridge ép xung lên   GHz main ASUS _ Z   V  GB Corsair _ Vengence DDR   GB Intel SSD  PSU _ FSP Hyper W Bộ  CPU Core i  K Broadwell_E xung mặc _ định   GHz main MSI _ X   GAMING Carbon _ Pro  GB Geil DDR   GB Intel SSD  PSU Raider  W Bộ  là để cấu _ hình cân _ đối trong phân khúc tầm trung sẽ là phân khúc mà các bạn game thủ thường lựa _ chọn GTX  nhất Trong khi đó thì bộ  là bộ chơi tới nóc hiệu _ năng chỉ_giới _ hạn bởi chính sức _ mạnh của card Kết _ quả thử _ nghiệm thì bộ  luôn cao hơn bộ  trên _ dưới  fps tức _ là cũng không quá nhiều so với số tiền mà bạn phải đầu _ tư thêm chênh _ lệch ít _ nhất_là  triệu Nói một _ cách đơn _ giản hệ __thống Ivy mà mình thử _ nghiệm là tương _ đồng với sức _ mạnh của GTX  trong trường _ hợp này là GIGABYTE _ GTX  G GAMING Như _ vậy bạn nào sử _ dụng Core i  Skylake cũng không cần quá lo _ lắng về chuyện thắt _ cổ chai khi dùng chung với GTX  Bên dưới mình sẽ sử _ dụng kết _ quả của bộ  cho nó gần với hiệu _ năng thực _ tế mà bạn sẽ thấy được Một _ số lưu _ ý về GIGABYTE _ GTX  Khi bạn cài ứng _ dụng XTREME Engine của GIGABYTE chế _ độ OC mặc _ định có _ vẻ như tự _ động ép xung vượt định _ mức công _ bố của hãng Cụ _ thể hơn là dù GIGABYTE công _ bố xung nhịp Boost của card là  MHz ở chế _ độ OC thực _ tế khi chơi game xung nhịp của card đo bằng XTREME Engine lẫn After _ Burner có _ thể lên đến gần  MHz_Hiện _ tượng này không _ chỉ riêng của GIGABYTE mà mình test card MSI cũng thấy tương _ tự kể _ cả các dòng cao _ cấp GTX   Nói _ chung là mặc _ dù xung nhịp công _ bố là  MHz tuy _ nhiên xung nhịp thực _ tế khi chạy thì cao hơn kha _ khá Trong phần test bên dưới mình có chụp lại srceenshot bạn có _ thể tham _ khảo xung nhịp thực ở góc trái phía trên đo bằng Afterburner_Tất _ cả đều đặt ở thiết _ lập hiệu _ ứng cao nhất_nôm _ na là max setting ở độ _ phân _ giải FullHD và tắt chế _ độ khử răng _ cưa hoặc bật FXAA nếu có cái này không làm giảm hiệu _ năng nhiều DMark Time _ Spy_Phép thử Time _ Spy của D Mark được thiết _ kế để đánh gía khả _ năng đồ _ hoạ của card khi chơi các trò được dựng trên nền _ tảng DirectX  mới nhất Trong phép thử này thì GIGABYTE _ GTX  đạt  điểm đồ _ hoạ Cũng cần lưu _ ý là do mình sử _ dụng CPU Core i  tầm trung nên điểm tổng _ thể không cao chỉ  điểm bộ  sử _ dụng nền _ tảng Broadwell_E điểm lên đến  nhờ CPU mạnh hơn rất nhiều Fallout  Fallout  vẫn là một trong những tựa game nhập _ vai khủng nhất hiện _ nay Ở độ _ phân _ giải FullHD max hết tất _ cả hiệu _ ứng thì tốc _ độ khung hình của GIGABYTE _ GTX  dao _ động_từ   fps quá đủ để bạn chơi mượt _ mà Cũng cần lưu _ ý là trò này mặc _ định luôn V Sync ở  fps để đảm _ bảo trải _ nghiệm được tốt nhất Để thử _ nghiệm thì mình chỉnh lại file hệ __thống để xem hiệu _ năng nó lên được bao _ nhiêu thôi chứ chơi ở tốc _ độ khung hình cao thì game rất dễ bị lỗi vật _ lý Rise of the Tomb _ Raider_Sử _ dụng benchmark được tích _ hợp Rise of the Tomb _ Raider có điểm _ số trung _ bình là   vượt hơn kha _ khá so với chuẩn  fps Đây là kết _ quả sử _ dụng DirectX  của bạn cập _ nhật mới nhất hiệu _ ứng đồ _ hoạ Very _ High và khử răng _ cưa FXAA Do dựng hình bằng Vulkan_Afterburner không lấy _ được thông _ số của trò _ chơi này Overwatch_GIGABYTE _ GTX  G GAMING luôn giữ được tốc _ độ khung hình trên  fps khi chơi Overwatch dù đánh nhau có dữ _ dội đến thế _ nào đi _ chăng _ nữa Tuy _ vậy khi lên K thì nó chỉ dao _ động trong khoảng   fps Nếu bạn muốn chơi mượt ở K thì cần giảm hiệu _ ứng xuống Doom  Doom cho bạn  tuỳ chọn là dựng hình bằng DirectX và Vulkan_Đối _ với những card mới như Nvidia _ Ge_Force  series GTX    và AMD Radeon_RX series RX   thì sử _ dụng Vulkan sẽ đem tốc _ độ khung hình cao nhất tăng gần  fps đối _ với hệ __thống thử _ nghiệm của mình Tốc _ độ khung hình luôn dao _ động trên  fps nói _ chung là cực _ kỳ mượt _ mà Cũng giống như Rise of The _ Tomb _ Raider khi chuyển qua dựng hình bằng Vulkan thì bạn cũng sẽ không lấy _ được thông _ tin của card bằng Afterburner nhưng Doom có chế _ độ hiển _ thị thông _ tin tích _ hợp sẵn cũng rất chi _ tiết Bạn có _ thể thấy GPU  nhưng CPU chỉ khoảng  tức _ là không bị thắt _ cổ chai Nhiệt _ độ hoạt _ động độ ồn và khả _ năng ép xung Đây là thông _ số mình lấy trong lúc chơi game Fallout  thứ _ tự lần _ lượt của mục GPU là định _ mức điện tăng tiêu _ thụ  nhiệt _ độ  độ tải  full load tốc _ độ quạt  và xung nhịp  MHz_Hệ __thống được test trong môi _ trường phòng máy _ lạnh đặt ở  độ Nhìn _ chung đây là kết _ quả rất tốt độ ồn trong lúc hoạt _ động cũng không đáng _ kể Với mức xung nhịp  MHz chúng _ ta có _ thể thấy là card vẫn chưa sử _ dụng hết hạn _ mức điện _ năng mà GIGABYTE đặt ra còn gần  và nhiệt _ độ cũng rất mát  độ Về cơ _ bản bạn hoàn _ toàn có _ thể đẩy lên cao hơn _ nữa Dĩ _ nhiên một yếu _ tố rất quan _ trọng quyết _ định khả _ năng ép xung là bản _ thân của GPU Bên GIGABYTE họ chỉ đảm _ bảo là xung nhịp tối _ thiểu là  MHz đẩy được cao hơn thì sẽ phụ _ thuộc vào từng con chip Kết _ luận Vậy ai là đối _ tượng của GIGABYTE _ GTX  G GAMING Câu trả _ lời là các bạn muốn chơi các trò mới ở độ _ phân _ giải full HD với mức thiết _ lập hiệu _ ứng cao nhất cùng mức chi _ phí đầu _ tư hợp _ lý   triệu dành cho GIGABYTE _ GTX  G GAMING là một _ số tiền không nhỏ tuy _ nhiên nó dễ _ chịu hơn nhiều so với GTX  khoảng  triệu và GTX  khoảng  triệu Cũng cần nhắc lại rằng do GTX  không hỗ _ trợ SLI vì _ vậy nếu muốn nâng _ cấp về sau thì bạn chỉ có cách là thay bằng card mới chứ không _ thể sắm thêm  cái nữa chạy SLI Mình thấy ở Việt _ Nam thì ít ai chơi SLI card tầm trung cho _ nên có _ lẽ nó cũng không ảnh _ hưởng quá nhiều đến độ hấp _ dẫn của GTX  Tóm _ lại về tổng _ thể thì GIGABYTE _ GTX  G GAMING và tất _ cả các phiên _ bản GTX  đang bán trên thị _ trường là dòng card với tỉ _ lệ hiệu _ năng giá _ cả rất cao Hiệu _ năng của nó đủ để bạn max setting ở FullHD gần _ như tất _ cả các trò _ chơi mới hiện _ nay mà vẫn giữ tốc _ độ khung hình tối _ thiểu trên  ngoại _ lệ đó là game the Witcher  Wild _ Hunt chỉ đạt khoảng   fps cũng không đến _ nỗi tệ Ở thế _ hệ trước phải đến GTX  giá vào _ khoảng  triệu thì chúng _ ta mới đạt được cấp _ độ này Còn giờ _ đây với chỉ  triệu chúng _ ta đã có GTX  hiệu _ năng tương _ đương với GTX  thế _ hệ trước khoảng   triệu theo công _ bố của hãng GTX  hay những dòng cao hơn GTX  tạm _ thời có _ thể xem là dòng card thuộc GeForce  series có tỉ _ lệ p p tốt nhất hiện _ nay tuy _ nhiên nó không hoàn _ hảo Sức _ mạnh của nó chỉ vừa đủ để bạn có _ thể trải _ nghiệm các trò _ chơi ở thiết _ lập hiệu _ ứng cao nhất với độ _ phân _ giải FullHD x lên QHD x và K x thì nó chưa _ thể đáp _ ứng được mức khung hình tối _ thiểu  fps trừ khi bạn hạ hiệu _ ứng Đó là lý _ do mà GTX  và GTX  vẫn đáng cân _ nhắc Ngay cả khi chơi ở FullHD sức _ mạnh của GTX  và GTX  cũng sẽ cho _ phép bạn đỡ phải nâng _ cấp phần _ cứng so với GTX  trong tương _ lai gần Nói _ chung GTX  có _ thể xem là sự lựa _ chọn kinh _ tế nhất vào thời _ điểm hiện _ nay nhưng nó không hẳn là sự lựa _ chọn tốt nhất Mình sẽ có bài so _ sánh GTX  với RX  GTX  và GTX  mời các bạn đón đọc
0.0,Đang tính mua  em mà phân _ vân không biết chọn em của hãng nào và mua cửa _ hàng nào Mấy em ZOTAC và MSI có bản giá mềm hơn gần tr tính build  bộ _ máy_tính mà đắn _ đo hoài
0.0, tr thì vẫn còn khá cao đấy
0.0,Ngoài_lề hỏi các bác chút Cty e mới sắm bộ_máy cho kỹ _ thuật dell _ vostro Có vga _ gt _  mà e ít nghe quas Bác nào biết dòng dell nâng _ cấp được không vì nó không có nguồn _ phụ mà case e thấy nhỏ
0.0,Giá đắt thế Gần bằng cái laptop luôn rồi
0.0,Có hỗ _ trợ tương _ thích lùi PCI _ Express _   không nhỉ Mà   củ chát qua
0.0,Gigabyte lúc _ nào giá cũng cao hoăn các hãng khac như MSI ZOTAc ít tiền mua ZOTAC bh  năm họp lý hơn
0.0,Mới ngày nào dành _ dụm tích _ cóp cắn _ răng nhịn ăn sắm e GTX _  _ Tiger giá còn cao hơn e này mà giờ đã thành đồ_cổ nhìn e này xong nhìn lại e  đang nằm cong trong thùng máy vì không có backplate mà rưng _ rưng
0.0,Mình không rành về máy _ tính và card đồ _ hoạ vậy cho hỏi mình làm _ việc nhiều với Lightroom tiêu_cực PTS _ CC thì nếu gắn card này vào nó có giúp máy chạy mượt hơn không hay nó chỉ hỗ _ trợ chơi game thôi
0.0,đợi tiếp  sẽ trả _ lời sao với RX _ 
0.0,tr bằng mie  con console với thêm  tay _ cầm rồi mà không biết xài được  năm có lỗi _ thời không
0.0,bằng cái iphone thôi chứ mấy p s  cũ
0.0,đang an _ lành với con gtx _  m Chưa cần hú _ hí lên dòng x sớm
0.0,chỉ   tr thôi mà em nó ngang _ ngửa gtx _  người _ ta nói thế thực _ hư thế _ nào không rõ các bác quay trở _ về thời điếm vài năm trc khi mà  mới ra xem em nó bao _ nhiêu thế _ mà khối người mua đấy thôi cái gì cũng chê đắt được
0.0,Case nhỏ thì không nâng được đâu Nếu cắm gtx _  chạy được nhưng phải tháo vỏ Đó là chưa kể đến nguồn đồng _ bộ dell toàn w quá ít
0.0,Hồi truoc chơi game đúng là ngắm tới max setting bây_giờ chỉ cần chơi không lag hình _ ảnh tầm _ tầm là đủ rồi nên ngắm rx _  là đủ
0.0,có  cuda thôi  là GTX _  rồi
0.0,Có đó bác E nhớ không nhầm thì các phần _ mềm đồ _ hoạ thông _ dụng như PTS lightroom đều được tối _ ưu cho card nvidia Nên nếu lắp card mới thì hiệu _ năng khi xử _ lí đồ _ hoạ tất _ nhiên sẽ tăng rồi
0.0,Em đang dùng đúng cặp này nhưng p Z V chứ  chắc bác ấy bật không lên kêu cháy card rồi v
0.0,Chán nhỉ bộ_máy hơn  chục củ mà lệch quá i  _  ram G mà vua cùi
0.0,Load chắc là load ảnh do lưu trên flick hay icloud thôi chứ mình thấy cái khác load bình _ thường mà
0.0,cho e hỏi là hiện máy e chip i _    ghz đang dùng cái gtx _  ti thì cắm mấy bé như rx _   hay như con  này có ok không ah Có bị thắt _ cổ chai không
0.0,Bài viết thiếu vài yếu tổ tưởng _ chừng_như nhỏ nhưng lại thể _ hiện sự thiếu chuyên _ nghiệp rất lớn đúng là VOZ vẫn hơn ở khoảng này  Không mở tản nhiệt để show linh _ kiện bên trong đặc _ biệt là đối _ với con này cái giá cao hơn vì giá _ trị của nó là chổ đó  con tr với  con tr hơn ở chổ linh _ kiện chất hơn hẳn  Không so _ sánh hiệu _ năng thực _ tế so với bản ref hoặc những con card khác để người tiêu _ dùng có cái nhình chung cho hiệu _ năng nhận được trên số tiền họ bỏ ra có phù _ hợp không
0.0,RX hay RX thì còn được chứ GTX _  thì sẽ hơi nghẽn đó bạn
0.0,Nâng lên con GT _  hoặc GTX _  nhé tuỳ kích _ cỡ khe nhìn _ chung máy đồng _ bộ tù liệu  bản GTX _     VNĐ  fan mọi người có yêu không nhỉ
0.0,_ VGA tầm trung giờ giá tới  triệu cơ à T _ T _ Trước mình mua vga tầm trung cũng chỉ   triệu hix Mà con  này bao TFLOPS nhỉ v
0.0,MSI _ GTX _  GAMING _ X G nhiều người bảo con này dùng mát lắm mà không biết  con nó khác công _ nghệ gì mà rẻ hơn tận t vậy bạn
0.0,con này chơi LoL _ QHD có ngon không nhỉ trước mình chơi con  _ Trix để lol _ Max _ QHD thấy chơi vẫn ngon có vấn _ đề gì đâu nhỉ
0.0,Vậy _ mà nhiều người nói bản này mát lắm Con Zotac_GTX _  AMP mình furmark full _ load luôn có  độ Nhiệt _ độ bình _ thường không điều _ hoà case  quạt  đít  trước và  nóc
0.0,Thế có ai nói _ chơi LOL _ QHD có vấn _ đề gì đâu Con  còn chơi được max QHD thì con này còn có _ thể quật được Ultra _ QHD nếu có tuỳ chọn đó bạn nhé
0.0,bo _ mạch của bản gaming ngon hơn chút tản _ nhiệt tốt hơn nhiều nên mát hơn và OC tốt hơn nên hiệu _ năng tăng vài cộng thêm đèn led và vài công _ nghê linh _ tinh
0.0,Zotac _ AMP tản ngon hơn con này mà Ống đồng nó to gấp đôi con này nên mát hơn là đúng chứ có gì đâu mà nó cũng đắt hơn _ nữa
0.0,Máy e core _ i _  _  gtx _  gb Ram gb xin game tựa như battefield _  vậy ạ
0.0,Tích _ góp tâu GTX _  trước tết giá gần  củ nay nhìn con này mà ức _ chế dễ _ sợ
0.0,ức _ chế gì vòng đời card khoảng  năm thôi Đến năm thứ  của đám GTX _  xx mà bác còn vác tiền đi mua trách ai đấy là bọn Nvidia còn chưa thay _ đổi kiến _ trúc đấy không đám  mua cũ chắc chưa đến  củ
0.0,mạnh hơn RX _  ở hầu _ hết các game chạy DX _  DX _  xấp _ xỉ nhau Tức _ là game sắp ra RX _  sẽ chạy khá ngon Nhược _ điểm RX _  tốn điện và nóng hơn GTX _  Nói _ chung mua con nào cũng được
0.0,con này mà tầm trung thì không biết  hoặc Ti tầm gì rồi  tầm gì
0.0,Con này là đắt nhất trong số những con VGA _  thì nó vậy Chứ nếu con rẻ nhất cũng tầm hơn  củ chứ mấy Đây là con đắt nhất trong dòng này rồi Giga ra RX _  chắc cũng giá này chứ khó mà rẻ hơn được
0.0,ban này nói thế _ nào vga t chỉ bằng vga trong máy console thôi à
0.0,Chắc bác nhầm mấy còn dòng xx nó dùng kiến _ trúc mới là Pascal bác ạ
0.0,đúng là bựa nhân tinh _ tế cho cấu _ hình gaming mà quất luôn cores threads vào chắc về tế bàn _ thờ mà _ lại còn táng Broadwell_E vào X trong khi giá cao OC dỏm ăn vcore lại nóng bà ơi Bỏ con Haswell_E _  K vào vừa ngon vừa rẻ vừa đủ xài  cores  threads nếu thật _ sự là gaming hardcore DX ready cho multicores render Nhìu core thì dành cho dân render đồ _ hoạ thui Gaming thì bench đầy rùi  số game tận _ dụng siêu tốt multicore thì cũng chỉ max là   lên tới   hay   thì hiệu _ năng là y _ chang nhau có _ khi thấp hơn vì xung core thấp Thêm nữa thiết _ nghĩ cũng không có bựa nhân nào dân game mà đập được X với k lại đi mua  về đâu cái đó là bịnh dữ lắm luôn đó chơi con k thêm thằng  custom tiền dư làm cái phanteks evolv bản kiếng và cái cooler đẹp đẹp Không thì làm _ bé K kinh _ tế và em  nếu dân chuyên stream game này _ nọ cần nhìu core Vậy _ là quá đủ cho tình _ yêu
0.0,Chơi pikachu bao lag luôn nhé bạn Thấy mấy topic về VGA hầu _ hết đều có  số_thành _ phần cứ lôi pikachu vào troll Chắc nói cho sướng mồm ZOTAC thì khá ổn nhưng  _ AMP năm nay làm hơi mất chất rồi bác Nhìn cách bố _ trí linh _ kiện trên board thấy chán _ mớ _ đời lại còn bỏ luôn cả backplate Console với PC là  mảng khác _ nhau cho _ nên đừng có _ mang ra để so _ sánh nhé bạn Đồ _ hoạ của console nó tối _ ưu cho game nên nhìn mượt vậy thôi chứ so với PC thì còn thua nhiều Con Gaming _ X mới mát bác ơi con Tiger dùng tản nhiệt cùi hơn nên nóng hơn là phải  con  của MSI xếp theo thứ _ tự thì Gaming_X_Armor_Tiger
0.0, hiệu _ năng bằng  vậy _ thì  phải giảm xuống khoảng phân khúc  triệu
0.0,Cho mình xin cái hình cỡ  phút vì card đồ _ hoạ giờ họ thiết _ kế không để quạt quay khi chưa lên  độ để card đủ nóng tránh hỏng do dãn _ nở nhiệt nhanh Cỡ  triệu là hợp _ lý bác ạ
